order_date,customer,region,product,units_sold,unit_price,revenue,cost,profit
2025-10-04,Rohan Patel,North,Gamma,1,527.3,527.3,270.22,257.08
2025-10-04,Ananya Reddy,South,Epsilon,5,277.91,1389.55,1160.78,228.77
2025-10-04,Karthik Patel,East,Beta,5,1509.3,7546.5,5650.39,1896.11
2025-10-04,Pooja Kumar,South,Alpha,2,1171.91,2343.82,1360.2,983.62
2025-10-04,Pooja Mehta,South,Delta,5,675.74,3378.7,2584.99,793.71
2025-10-04,Neha Reddy,South,Alpha,5,240.36,1201.8,815.32,386.48
2025-10-04,Vivaan Sharma,West,Alpha,2,1599.75,3199.5,2678.32,521.18
2025-10-04,Vihaan Sharma,North,Beta,2,437.02,874.04,543.43,330.61
2025-10-04,Arjun Singh,East,Alpha,1,71.53,71.53,37.18,34.35
2025-10-04,Aishwarya Kumar,East,Delta,1,1123.9,1123.9,663.89,460.01
2025-10-04,Sakshi Reddy,South,Epsilon,3,1062.41,3187.23,2545.52,641.71
2025-10-04,Vivaan Mehta,South,Beta,3,1058.61,3175.83,1774.53,1401.3
2025-10-04,Sai Gupta,East,Gamma,2,870.17,1740.34,941.15,799.19
2025-10-04,Arjun Sharma,East,Beta,2,57.8,115.6,82.28,33.32
2025-10-04,Pooja Sharma,Central,Delta,3,1597.85,4793.55,2668.33,2125.22
2025-10-04,Neha Patel,North,Gamma,3,184.09,552.27,287.29,264.98
2025-10-04,Aarav Joshi,North,Gamma,1,637.59,637.59,390.71,246.88
2025-10-04,Pooja Patel,South,Alpha,2,1505.25,3010.5,2234.14,776.36
2025-10-04,Arjun Joshi,South,Epsilon,2,1180.27,2360.54,1590.22,770.32
2025-10-04,Priya Mehta,West,Alpha,1,1401.53,1401.53,1190.03,211.5
2025-10-05,Karthik Iyer,South,Beta,3,874.0,2622.0,1390.09,1231.91
2025-10-05,Arjun Nair,Central,Epsilon,3,957.61,2872.83,1917.1,955.73
2025-10-05,Karthik Mehta,East,Epsilon,7,579.58,4057.06,2679.51,1377.55
2025-10-05,Aishwarya Kumar,South,Alpha,3,1273.88,3821.64,2727.26,1094.38
2025-10-05,Vihaan Iyer,South,Alpha,4,205.78,823.12,462.5,360.62
2025-10-05,Aarav Iyer,North,Delta,4,257.23,1028.92,758.3,270.62
2025-10-05,Rohan Sharma,West,Alpha,6,1626.13,9756.78,7785.11,1971.67
2025-10-05,Aditya Kumar,East,Gamma,1,1433.14,1433.14,922.57,510.57
2025-10-05,Pooja Mehta,East,Gamma,1,759.33,759.33,558.66,200.67
2025-10-05,Aarav Joshi,East,Alpha,3,875.47,2626.41,2110.55,515.86
2025-10-05,Aarav Patel,East,Gamma,2,1024.19,2048.38,1605.49,442.89
2025-10-05,Vihaan Sharma,South,Gamma,2,2039.51,4079.02,2734.5,1344.52
2025-10-05,Siddharth Patel,South,Delta,4,1619.1,6476.4,4573.78,1902.62
2025-10-05,Aishwarya Kumar,North,Alpha,1,444.57,444.57,260.2,184.37
2025-10-05,Rohan Joshi,South,Alpha,4,499.17,1996.68,1023.04,973.64
2025-10-05,Aishwarya Nair,North,Alpha,6,1457.42,8744.52,4896.69,3847.83
2025-10-05,Aishwarya Mehta,Central,Beta,3,1158.0,3474.0,2016.53,1457.47
2025-10-05,Aarav Patel,West,Beta,1,1132.98,1132.98,904.1,228.88
2025-10-05,Siddharth Sharma,East,Epsilon,2,377.43,754.86,617.29,137.57
2025-10-05,Arjun Nair,South,Delta,4,1153.16,4612.64,3199.56,1413.08
2025-10-05,Sakshi Kumar,West,Gamma,5,706.76,3533.8,1865.11,1668.69
2025-10-06,Vihaan Mehta,North,Alpha,3,1449.81,4349.43,2306.44,2042.99
2025-10-06,Priya Reddy,North,Alpha,3,1092.24,3276.72,1713.44,1563.28
2025-10-06,Aarav Patel,Central,Gamma,4,1841.66,7366.64,4459.79,2906.85
2025-10-06,Aishwarya Gupta,South,Gamma,6,1812.73,10876.38,6942.41,3933.97
2025-10-06,Siddharth Sharma,East,Gamma,2,480.67,961.34,512.17,449.17
2025-10-06,Aarav Mehta,East,Beta,3,230.16,690.48,352.11,338.37
2025-10-06,Rahul Iyer,West,Delta,1,492.63,492.63,355.95,136.68
2025-10-06,Aarav Sharma,East,Epsilon,3,1869.75,5609.25,3187.1,2422.15
2025-10-06,Arjun Patel,North,Epsilon,4,1038.87,4155.48,2734.92,1420.56
2025-10-06,Vihaan Singh,West,Alpha,5,1891.73,9458.65,5483.8,3974.85
2025-10-06,Vivaan Kumar,South,Beta,4,1156.1,4624.4,3862.02,762.38
2025-10-06,Aishwarya Kumar,North,Delta,2,1302.25,2604.5,1927.37,677.13
2025-10-06,Siddharth Patel,West,Delta,5,213.97,1069.85,615.29,454.56
2025-10-06,Pooja Singh,North,Alpha,3,1528.08,4584.24,3850.46,733.78
2025-10-06,Pooja Mehta,North,Beta,1,1355.29,1355.29,690.66,664.63
2025-10-06,Aishwarya Joshi,North,Beta,4,125.1,500.4,338.03,162.37
2025-10-06,Vihaan Joshi,East,Epsilon,3,1787.87,5363.61,3647.84,1715.77
2025-10-06,Pooja Mehta,West,Gamma,3,594.84,1784.52,1007.47,777.05
2025-10-06,Rahul Reddy,Central,Gamma,6,1636.21,9817.26,7902.19,1915.07
2025-10-07,Aarav Patel,West,Gamma,1,1954.37,1954.37,1029.29,925.08
2025-10-07,Karthik Mehta,East,Beta,3,529.48,1588.44,1275.2,313.24
2025-10-07,Arjun Joshi,West,Delta,3,1555.02,4665.06,2346.41,2318.65
2025-10-07,Rahul Reddy,Central,Alpha,2,652.17,1304.34,803.46,500.88
2025-10-07,Priya Iyer,Central,Gamma,1,1295.42,1295.42,692.69,602.73
2025-10-07,Pooja Mehta,Central,Delta,4,1804.88,7219.52,3837.95,3381.57
2025-10-07,Arjun Reddy,East,Beta,3,329.53,988.59,514.88,473.71
2025-10-07,Aditya Kumar,West,Beta,4,156.92,627.68,424.1,203.58
2025-10-07,Pooja Kumar,East,Epsilon,5,261.64,1308.2,673.75,634.45
2025-10-07,Aarav Nair,East,Beta,4,1286.78,5147.12,3353.22,1793.9
2025-10-07,Arjun Nair,South,Alpha,1,913.01,913.01,579.97,333.04
2025-10-07,Rahul Joshi,South,Alpha,1,453.31,453.31,249.68,203.63
2025-10-07,Siddharth Nair,South,Beta,1,1295.79,1295.79,1067.88,227.91
2025-10-07,Rahul Singh,West,Epsilon,4,1542.05,6168.2,3452.88,2715.32
2025-10-07,Sai Reddy,South,Delta,4,827.2,3308.8,2323.65,985.15
2025-10-07,Karthik Patel,North,Beta,5,1413.57,7067.85,4748.86,2318.99
2025-10-07,Sakshi Reddy,West,Gamma,3,1638.66,4915.98,3237.48,1678.5
2025-10-07,Karthik Reddy,South,Gamma,6,1990.35,11942.1,7560.54,4381.56
2025-10-07,Priya Sharma,Central,Epsilon,3,1113.78,3341.34,2522.28,819.06
2025-10-08,Aishwarya Gupta,East,Beta,3,1651.1,4953.3,3127.31,1825.99
2025-10-08,Vivaan Iyer,East,Beta,4,56.33,225.32,143.54,81.78
2025-10-08,Sai Mehta,East,Beta,1,1677.19,1677.19,881.95,795.24
2025-10-08,Aarav Joshi,West,Alpha,5,137.13,685.65,376.1,309.55
2025-10-08,Karthik Iyer,West,Beta,1,1172.95,1172.95,716.44,456.51
2025-10-08,Rohan Reddy,Central,Beta,4,1128.37,4513.48,3126.14,1387.34
2025-10-08,Vivaan Mehta,West,Gamma,3,915.05,2745.15,2041.22,703.93
2025-10-08,Ananya Patel,Central,Delta,2,300.93,601.86,362.21,239.65
2025-10-08,Aarav Mehta,North,Alpha,2,1676.57,3353.14,2335.67,1017.47
2025-10-08,Sakshi Singh,East,Gamma,2,944.55,1889.1,1460.78,428.32
2025-10-08,Vihaan Reddy,South,Delta,2,256.79,513.58,320.29,193.29
2025-10-08,Vihaan Kumar,North,Delta,4,1057.1,4228.4,2925.57,1302.83
2025-10-08,Siddharth Joshi,Central,Delta,2,1267.66,2535.32,1613.44,921.88
2025-10-09,Vivaan Singh,South,Gamma,4,520.22,2080.88,1053.33,1027.55
2025-10-09,Aarav Kumar,South,Gamma,3,1030.86,3092.58,2008.05,1084.53
2025-10-09,Ananya Nair,West,Delta,3,1416.37,4249.11,2789.37,1459.74
2025-10-09,Vivaan Gupta,North,Beta,5,1760.64,8803.2,6392.72,2410.48
2025-10-09,Rahul Patel,North,Delta,2,1631.35,3262.7,1848.81,1413.89
2025-10-09,Vivaan Patel,East,Delta,1,709.92,709.92,554.33,155.59
2025-10-09,Pooja Iyer,West,Beta,4,1503.6,6014.4,4443.68,1570.72
2025-10-09,Aishwarya Nair,West,Alpha,4,741.21,2964.84,2455.8,509.04
2025-10-09,Priya Nair,South,Gamma,4,299.68,1198.72,737.53,461.19
2025-10-09,Pooja Kumar,West,Epsilon,3,464.95,1394.85,1039.06,355.79
2025-10-09,Arjun Kumar,South,Delta,4,556.75,2227.0,1621.08,605.92
2025-10-09,Siddharth Nair,East,Delta,1,1548.36,1548.36,1132.46,415.9
2025-10-09,Rohan Reddy,South,Gamma,5,1065.31,5326.55,3294.56,2031.99
2025-10-09,Sakshi Reddy,Central,Alpha,1,1737.0,1737.0,1329.44,407.56
2025-10-09,Priya Mehta,East,Gamma,3,1320.11,3960.33,3260.91,699.42
2025-10-09,Arjun Nair,North,Epsilon,7,414.76,2903.32,1642.94,1260.38
2025-10-09,Karthik Reddy,Central,Alpha,1,334.38,334.38,282.22,52.16
2025-10-09,Pooja Sharma,East,Gamma,2,862.64,1725.28,1409.03,316.25
2025-10-09,Ananya Nair,East,Delta,4,1350.05,5400.2,2832.93,2567.27
2025-10-09,Ananya Patel,East,Beta,3,1567.59,4702.77,3577.03,1125.74
2025-10-09,Siddharth Joshi,East,Delta,3,493.24,1479.72,1187.3,292.42
2025-10-10,Arjun Nair,North,Alpha,2,601.56,1203.12,948.48,254.64
2025-10-10,Ananya Nair,Central,Delta,2,700.62,1401.24,928.25,472.99
2025-10-10,Aishwarya Kumar,East,Epsilon,4,1088.41,4353.64,3174.36,1179.28
2025-10-10,Aishwarya Gupta,West,Gamma,7,738.7,5170.9,3006.93,2163.97
2025-10-10,Rohan Sharma,Central,Delta,3,1928.16,5784.48,4251.79,1532.69
2025-10-10,Aarav Iyer,Central,Gamma,2,1129.38,2258.76,1886.2,372.56
2025-10-10,Aishwarya Joshi,North,Delta,2,314.8,629.6,402.0,227.6
2025-10-10,Siddharth Iyer,East,Gamma,4,615.62,2462.48,1932.58,529.9
2025-10-10,Priya Mehta,North,Delta,4,482.81,1931.24,1475.64,455.6
2025-10-10,Priya Gupta,Central,Beta,2,967.43,1934.86,1259.11,675.75
2025-10-10,Aishwarya Gupta,East,Gamma,4,877.38,3509.52,2002.04,1507.48
2025-10-10,Neha Reddy,Central,Alpha,3,1425.88,4277.64,2155.75,2121.89
2025-10-10,Sai Iyer,Central,Delta,3,865.96,2597.88,1830.35,767.53
2025-10-10,Priya Iyer,West,Delta,5,1549.82,7749.1,6187.6,1561.5
2025-10-10,Neha Iyer,East,Gamma,2,1385.91,2771.82,1466.76,1305.06
2025-10-10,Arjun Nair,East,Beta,3,54.26,162.78,86.05,76.73
2025-10-10,Rahul Patel,South,Beta,5,1643.88,8219.4,5630.88,2588.52
2025-10-10,Neha Kumar,East,Beta,1,252.07,252.07,137.09,114.98
2025-10-10,Arjun Mehta,East,Gamma,2,485.04,970.08,820.87,149.21
2025-10-10,Aarav Kumar,East,Beta,1,912.37,912.37,481.91,430.46
2025-10-10,Rohan Singh,North,Delta,1,1736.95,1736.95,1231.83,505.12
2025-10-10,Pooja Singh,West,Alpha,1,873.06,873.06,589.0,284.06
2025-10-10,Pooja Patel,South,Delta,6,458.75,2752.5,2016.74,735.76
2025-10-10,Sai Nair,South,Delta,3,476.05,1428.15,826.95,601.2
2025-10-10,Arjun Gupta,West,Beta,6,815.22,4891.32,4078.61,812.71
2025-10-10,Pooja Reddy,North,Gamma,1,1887.34,1887.34,1578.02,309.32
2025-10-11,Neha Singh,East,Gamma,2,552.14,1104.28,660.44,443.84
2025-10-11,Aditya Gupta,South,Beta,7,1686.52,11805.64,6448.34,5357.3
2025-10-11,Karthik Gupta,North,Epsilon,4,760.44,3041.76,1751.51,1290.25
2025-10-11,Aditya Sharma,East,Alpha,1,300.58,300.58,221.4,79.18
2025-10-11,Vihaan Sharma,West,Alpha,3,956.2,2868.6,2274.42,594.18
2025-10-11,Sai Iyer,West,Beta,1,1824.3,1824.3,1170.21,654.09
2025-10-11,Aditya Mehta,West,Gamma,2,1862.12,3724.24,2194.66,1529.58
2025-10-11,Sai Gupta,West,Alpha,3,1579.22,4737.66,2983.23,1754.43
2025-10-11,Ananya Sharma,East,Alpha,4,1375.23,5500.92,4231.93,1268.99
2025-10-11,Pooja Mehta,North,Delta,3,178.77,536.31,419.29,117.02
2025-10-11,Sakshi Joshi,Central,Epsilon,4,1421.65,5686.6,4756.06,930.54
2025-10-11,Neha Iyer,North,Epsilon,3,1446.31,4338.93,3445.61,893.32
2025-10-11,Pooja Gupta,Central,Beta,1,1490.48,1490.48,843.32,647.16
2025-10-11,Vihaan Mehta,East,Gamma,4,1059.01,4236.04,3175.2,1060.84
2025-10-11,Neha Patel,Central,Delta,2,719.13,1438.26,1118.53,319.73
2025-10-11,Aarav Iyer,West,Delta,4,522.76,2091.04,1645.26,445.78
2025-10-11,Priya Patel,North,Beta,5,73.06,365.3,247.75,117.55
2025-10-11,Aishwarya Kumar,West,Gamma,3,1683.07,5049.21,3311.15,1738.06
2025-10-12,Karthik Iyer,West,Beta,4,1945.79,7783.16,5597.57,2185.59
2025-10-12,Aishwarya Joshi,Central,Alpha,1,1383.46,1383.46,722.61,660.85
2025-10-12,Aditya Mehta,Central,Beta,4,623.56,2494.24,1734.88,759.36
2025-10-12,Ananya Iyer,West,Delta,2,1331.39,2662.78,2011.4,651.38
2025-10-12,Vivaan Iyer,North,Gamma,4,382.36,1529.44,1215.67,313.77
2025-10-12,Aarav Kumar,North,Epsilon,2,1366.73,2733.46,2213.17,520.29
2025-10-12,Neha Patel,South,Gamma,1,392.86,392.86,231.63,161.23
2025-10-12,Aditya Nair,West,Gamma,6,1350.8,8104.8,5568.9,2535.9
2025-10-12,Rohan Joshi,East,Delta,3,533.23,1599.69,1310.24,289.45
2025-10-12,Neha Singh,South,Alpha,8,911.96,7295.68,4595.34,2700.34
2025-10-12,Priya Mehta,North,Delta,2,1808.91,3617.82,2816.12,801.7
2025-10-12,Karthik Iyer,East,Gamma,2,865.58,1731.16,1437.42,293.74
2025-10-12,Karthik Iyer,South,Alpha,1,903.78,903.78,455.29,448.49
2025-10-12,Pooja Mehta,South,Beta,2,946.24,1892.48,984.72,907.76
2025-10-12,Ananya Kumar,Central,Alpha,4,291.46,1165.84,845.19,320.65
2025-10-12,Priya Mehta,South,Beta,1,1471.4,1471.4,1104.36,367.04
2025-10-12,Vivaan Singh,South,Beta,3,1490.44,4471.32,2784.07,1687.25
2025-10-12,Vihaan Sharma,South,Beta,4,317.74,1270.96,919.35,351.61
2025-10-12,Arjun Mehta,South,Beta,4,431.22,1724.88,1192.9,531.98
2025-10-12,Priya Joshi,West,Gamma,2,1106.35,2212.7,1766.74,445.96
2025-10-12,Neha Iyer,South,Alpha,3,1487.59,4462.77,2669.19,1793.58
2025-10-13,Pooja Kumar,South,Alpha,2,1626.47,3252.94,1998.14,1254.8
2025-10-13,Siddharth Nair,West,Alpha,4,421.95,1687.8,1334.67,353.13
2025-10-13,Vihaan Nair,Central,Beta,2,56.68,113.36,64.99,48.37
2025-10-13,Arjun Patel,Central,Delta,1,809.76,809.76,678.91,130.85
2025-10-13,Sakshi Iyer,Central,Gamma,2,178.21,356.42,242.41,114.01
2025-10-13,Vivaan Kumar,West,Alpha,8,403.48,3227.84,2733.22,494.62
2025-10-13,Vihaan Nair,South,Beta,1,106.08,106.08,74.82,31.26
2025-10-13,Aishwarya Joshi,South,Gamma,3,98.85,296.55,201.16,95.39
2025-10-13,Sai Kumar,Central,Gamma,2,1548.73,3097.46,2493.35,604.11
2025-10-13,Pooja Mehta,East,Delta,4,339.87,1359.48,892.06,467.42
2025-10-13,Neha Kumar,West,Delta,2,362.09,724.18,423.79,300.39
2025-10-13,Rohan Joshi,South,Alpha,3,736.98,2210.94,1427.8,783.14
2025-10-13,Priya Nair,Central,Epsilon,2,1863.91,3727.82,2720.96,1006.86
2025-10-13,Aarav Nair,Central,Delta,5,396.72,1983.6,1549.51,434.09
2025-10-14,Rohan Nair,North,Alpha,2,1429.15,2858.3,1539.64,1318.66
2025-10-14,Rohan Iyer,South,Gamma,2,1403.74,2807.48,2176.27,631.21
2025-10-14,Aarav Singh,East,Beta,1,1503.18,1503.18,782.91,720.27
2025-10-14,Aditya Nair,South,Beta,1,650.72,650.72,526.53,124.19
2025-10-14,Rahul Joshi,West,Delta,2,391.18,782.36,475.98,306.38
2025-10-14,Sakshi Reddy,West,Epsilon,1,1220.28,1220.28,780.8,439.48
2025-10-14,Aditya Kumar,South,Gamma,1,275.92,275.92,214.61,61.31
2025-10-14,Aarav Sharma,South,Epsilon,2,1784.06,3568.12,2372.0,1196.12
2025-10-14,Arjun Iyer,West,Gamma,4,1450.41,5801.64,3256.84,2544.8
2025-10-14,Neha Joshi,North,Gamma,5,268.76,1343.8,901.82,441.98
2025-10-14,Rohan Singh,West,Alpha,8,1095.08,8760.64,5671.29,3089.35
2025-10-14,Neha Reddy,South,Delta,5,1955.14,9775.7,6190.33,3585.37
2025-10-14,Ananya Sharma,Central,Beta,3,497.11,1491.33,1109.48,381.85
2025-10-14,Siddharth Joshi,Central,Delta,6,1808.85,10853.1,6079.29,4773.81
2025-10-15,Rohan Sharma,Central,Beta,2,1529.43,3058.86,2473.44,585.42
2025-10-15,Pooja Mehta,West,Epsilon,3,1066.85,3200.55,2498.94,701.61
2025-10-15,Pooja Patel,North,Delta,2,1955.47,3910.94,2976.76,934.18
2025-10-15,Ananya Nair,North,Delta,4,269.81,1079.24,740.98,338.26
2025-10-15,Pooja Kumar,South,Delta,2,1583.98,3167.96,1589.98,1577.98
2025-10-15,Aishwarya Joshi,South,Alpha,3,933.71,2801.13,1816.38,984.75
2025-10-15,Pooja Nair,West,Alpha,4,1908.26,7633.04,5848.33,1784.71
2025-10-15,Aditya Mehta,North,Alpha,3,1247.15,3741.45,2899.04,842.41
2025-10-15,Ananya Sharma,South,Delta,1,489.53,489.53,265.66,223.87
2025-10-15,Aditya Kumar,North,Alpha,2,1981.96,3963.92,2642.18,1321.74
2025-10-15,Aditya Mehta,East,Gamma,2,116.93,233.86,143.65,90.21
2025-10-15,Aditya Joshi,South,Delta,4,198.88,795.52,478.61,316.91
2025-10-15,Vihaan Joshi,East,Gamma,1,1502.3,1502.3,1019.29,483.01
2025-10-15,Sakshi Sharma,North,Beta,3,1180.79,3542.37,1902.05,1640.32
2025-10-15,Arjun Gupta,South,Alpha,2,1461.77,2923.54,2398.36,525.18
2025-10-15,Aarav Singh,West,Epsilon,2,1466.21,2932.42,1602.07,1330.35
2025-10-15,Vivaan Singh,North,Alpha,3,1558.02,4674.06,3345.95,1328.11
2025-10-15,Ananya Reddy,South,Beta,1,656.4,656.4,548.54,107.86
2025-10-15,Vihaan Sharma,Central,Delta,1,2056.1,2056.1,1694.85,361.25
2025-10-16,Sai Iyer,South,Delta,3,1715.73,5147.19,4181.48,965.71
2025-10-16,Vivaan Singh,Central,Alpha,3,1221.35,3664.05,2967.05,697.0
2025-10-16,Aarav Joshi,Central,Alpha,4,1873.4,7493.6,6322.65,1170.95
2025-10-16,Aditya Kumar,South,Alpha,1,1290.03,1290.03,765.8,524.23
2025-10-16,Pooja Iyer,West,Beta,4,571.88,2287.52,1576.5,711.02
2025-10-16,Siddharth Nair,North,Gamma,1,774.67,774.67,390.5,384.17
2025-10-16,Arjun Joshi,South,Delta,2,1772.56,3545.12,2092.39,1452.73
2025-10-16,Rohan Reddy,East,Beta,1,574.53,574.53,354.74,219.79
2025-10-16,Sai Joshi,East,Alpha,1,1677.39,1677.39,1283.06,394.33
2025-10-16,Priya Singh,Central,Beta,3,1538.57,4615.71,2956.71,1659.0
2025-10-16,Sai Reddy,West,Beta,3,135.03,405.09,271.95,133.14
2025-10-16,Aarav Patel,West,Beta,2,1847.38,3694.76,2997.13,697.63
2025-10-16,Pooja Mehta,North,Gamma,2,321.97,643.94,476.21,167.73
2025-10-16,Pooja Mehta,South,Beta,4,1485.0,5940.0,3007.47,2932.53
2025-10-16,Aarav Mehta,West,Beta,4,1291.08,5164.32,4342.51,821.81
2025-10-16,Sai Iyer,South,Gamma,3,895.37,2686.11,1922.12,763.99
2025-10-17,Sai Singh,North,Delta,2,1534.24,3068.48,1591.21,1477.27
2025-10-17,Aditya Reddy,West,Beta,2,748.46,1496.92,1091.12,405.8
2025-10-17,Vihaan Gupta,West,Delta,2,390.88,781.76,555.61,226.15
2025-10-17,Vihaan Iyer,Central,Epsilon,1,1219.73,1219.73,813.78,405.95
2025-10-17,Rahul Joshi,East,Beta,2,677.92,1355.84,824.45,531.39
2025-10-17,Neha Kumar,South,Epsilon,7,1312.24,9185.68,5683.87,3501.81
2025-10-17,Neha Sharma,East,Beta,1,1246.05,1246.05,686.27,559.78
2025-10-17,Pooja Kumar,South,Alpha,1,2036.24,2036.24,1493.87,542.37
2025-10-17,Aishwarya Kumar,Central,Alpha,3,1799.63,5398.89,3913.89,1485.0
2025-10-17,Ananya Gupta,Central,Beta,5,1515.22,7576.1,3977.69,3598.41
2025-10-17,Aarav Iyer,West,Beta,4,1780.04,7120.16,4236.74,2883.42
2025-10-17,Aarav Patel,North,Alpha,4,1808.0,7232.0,4493.54,2738.46
2025-10-17,Ananya Iyer,East,Gamma,3,1248.55,3745.65,2204.67,1540.98
2025-10-17,Priya Iyer,North,Epsilon,2,869.38,1738.76,1168.38,570.38
2025-10-17,Aarav Joshi,Central,Epsilon,2,1532.13,3064.26,2348.13,716.13
2025-10-17,Pooja Kumar,North,Beta,2,193.1,386.2,213.62,172.58
2025-10-17,Vivaan Gupta,West,Delta,2,1148.5,2297.0,1887.29,409.71
2025-10-17,Aditya Kumar,Central,Alpha,7,525.21,3676.47,2360.46,1316.01
2025-10-17,Arjun Kumar,Central,Alpha,1,1604.35,1604.35,1020.34,584.01
2025-10-17,Arjun Sharma,East,Beta,1,515.85,515.85,310.56,205.29
2025-10-17,Vihaan Joshi,Central,Delta,2,1041.07,2082.14,1102.97,979.17
2025-10-18,Sakshi Joshi,West,Delta,2,147.88,295.76,158.22,137.54
2025-10-18,Neha Joshi,Central,Alpha,2,1255.24,2510.48,1301.21,1209.27
2025-10-18,Arjun Sharma,Central,Gamma,6,1312.58,7875.48,5576.91,2298.57
2025-10-18,Pooja Kumar,West,Alpha,6,841.04,5046.24,3622.87,1423.37
2025-10-18,Aishwarya Sharma,Central,Beta,1,494.61,494.61,318.88,175.73
2025-10-18,Neha Mehta,Central,Epsilon,2,896.95,1793.9,1420.76,373.14
2025-10-18,Priya Mehta,North,Epsilon,2,1200.84,2401.68,1994.03,407.65
2025-10-18,Priya Sharma,Central,Alpha,3,682.36,2047.08,1428.86,618.22
2025-10-18,Rohan Sharma,West,Gamma,4,290.03,1160.12,729.97,430.15
2025-10-18,Rohan Sharma,West,Beta,3,1343.11,4029.33,3282.63,746.7
2025-10-18,Aarav Iyer,Central,Beta,1,332.77,332.77,253.71,79.06
2025-10-18,Sakshi Mehta,East,Gamma,3,203.52,610.56,365.98,244.58
2025-10-18,Karthik Singh,North,Alpha,6,1534.99,9209.94,6610.61,2599.33
2025-10-18,Aditya Patel,South,Alpha,4,1823.21,7292.84,5125.86,2166.98
2025-10-18,Priya Singh,West,Alpha,4,1492.79,5971.16,4191.73,1779.43
2025-10-19,Vivaan Patel,West,Gamma,3,359.37,1078.11,619.19,458.92
2025-10-19,Karthik Nair,East,Alpha,2,490.66,981.32,790.08,191.24
2025-10-19,Rohan Patel,Central,Gamma,4,1596.35,6385.4,4005.82,2379.58
2025-10-19,Aarav Nair,Central,Gamma,1,422.81,422.81,301.69,121.12
2025-10-19,Rahul Reddy,South,Alpha,3,1038.03,3114.09,1951.57,1162.52
2025-10-19,Pooja Sharma,South,Delta,1,311.43,311.43,194.04,117.39
2025-10-19,Sakshi Iyer,South,Delta,2,1061.29,2122.58,1725.15,397.43
2025-10-19,Vihaan Nair,Central,Alpha,2,281.6,563.2,340.83,222.37
2025-10-19,Arjun Iyer,West,Beta,2,1009.94,2019.88,1330.59,689.29
2025-10-19,Vivaan Singh,East,Epsilon,3,1709.83,5129.49,3579.32,1550.17
2025-10-19,Vihaan Nair,West,Epsilon,1,1290.08,1290.08,978.61,311.47
2025-10-19,Sai Sharma,West,Delta,2,1879.17,3758.34,2171.02,1587.32
2025-10-19,Rohan Patel,Central,Delta,3,1828.13,5484.39,3409.25,2075.14
2025-10-19,Rohan Mehta,North,Epsilon,1,947.67,947.67,593.25,354.42
2025-10-19,Siddharth Gupta,West,Beta,3,1784.89,5354.67,3540.21,1814.46
2025-10-20,Pooja Kumar,East,Beta,3,1448.39,4345.17,2598.28,1746.89
2025-10-20,Vihaan Mehta,East,Epsilon,1,1503.85,1503.85,839.18,664.67
2025-10-20,Siddharth Singh,East,Delta,2,1595.18,3190.36,1969.57,1220.79
2025-10-20,Priya Patel,South,Alpha,1,1218.33,1218.33,738.01,480.32
2025-10-20,Vivaan Sharma,South,Gamma,2,643.69,1287.38,937.18,350.2
2025-10-20,Siddharth Singh,North,Beta,2,552.51,1105.02,764.33,340.69
2025-10-20,Sakshi Singh,West,Beta,6,1487.91,8927.46,6047.7,2879.76
2025-10-20,Vihaan Iyer,East,Gamma,4,362.82,1451.28,760.8,690.48
2025-10-20,Siddharth Gupta,Central,Alpha,5,604.88,3024.4,1728.4,1296.0
2025-10-20,Karthik Patel,North,Epsilon,4,288.48,1153.92,848.67,305.25
2025-10-20,Arjun Reddy,South,Beta,3,533.34,1600.02,1143.74,456.28
2025-10-20,Priya Iyer,Central,Gamma,4,1375.47,5501.88,4335.39,1166.49
2025-10-20,Aarav Kumar,North,Delta,4,250.97,1003.88,751.23,252.65
2025-10-20,Vihaan Sharma,West,Gamma,3,1286.09,3858.27,2270.57,1587.7
2025-10-20,Siddharth Kumar,Central,Delta,4,224.58,898.32,645.38,252.94
2025-10-20,Priya Singh,North,Gamma,4,1580.73,6322.92,4969.27,1353.65
2025-10-20,Aishwarya Reddy,East,Gamma,3,413.46,1240.38,957.39,282.99
2025-10-20,Aditya Mehta,Central,Beta,1,516.64,516.64,432.26,84.38
2025-10-20,Pooja Kumar,East,Alpha,4,1744.27,6977.08,3687.2,3289.88
2025-10-20,Karthik Nair,East,Alpha,4,114.35,457.4,359.88,97.52
2025-10-20,Aditya Nair,East,Gamma,3,342.21,1026.63,629.23,397.4
2025-10-20,Rohan Sharma,South,Delta,4,1382.46,5529.84,3672.18,1857.66
2025-10-20,Priya Mehta,South,Gamma,3,1148.28,3444.84,2510.83,934.01
2025-10-20,Aarav Kumar,Central,Gamma,1,1106.0,1106.0,884.96,221.04
2025-10-20,Rohan Patel,East,Alpha,1,1479.9,1479.9,1037.79,442.11
2025-10-21,Priya Mehta,West,Beta,2,795.58,1591.16,1108.86,482.3
2025-10-21,Pooja Nair,South,Delta,2,1210.36,2420.72,1310.13,1110.59
2025-10-21,Pooja Reddy,North,Delta,5,647.54,3237.7,1799.47,1438.23
2025-10-21,Priya Patel,East,Delta,4,1904.72,7618.88,4305.18,3313.7
2025-10-21,Sakshi Sharma,East,Delta,6,748.98,4493.88,3567.32,926.56
2025-10-21,Aishwarya Mehta,North,Alpha,1,1427.31,1427.31,775.72,651.59
2025-10-21,Aditya Mehta,South,Alpha,4,448.06,1792.24,949.58,842.66
